HourlyStep;steps;duration [s];distance [m];calories [kcal];floors [min. high three meter];hourIndex;weekDayIndex
2019-08-13 07:00:00 +0000;161;91;114.1;8;2;7;3
2019-08-13 08:00:00 +0000;136;77;81.2;6;0;8;3
2019-08-13 09:00:00 +0000;765;433;493.8;34;1;9;3
2019-08-13 10:00:00 +0000;172;97;120.9;8;1;10;3
2019-08-13 11:00:00 +0000;479;271;278.5;19;0;11;3
2019-08-13 12:00:00 +0000;426;241;243.5;17;3;12;3
2019-08-13 13:00:00 +0000;16;9;8.3;1;0;13;3
2019-08-13 14:00:00 +0000;2223;1259;1549.8;106;1;14;3
2019-08-13 15:00:00 +0000;596;338;429.0;29;3;15;3
2019-08-13 16:00:00 +0000;9;5;4.4;0;0;16;3
2019-08-13 17:00:00 +0000;1097;621;631.8;43;2;17;3
2019-08-13 18:00:00 +0000;880;498;604.7;41;11;18;3
2019-08-13 19:00:00 +0000;229;130;152.1;10;0;19;3
2019-08-13 20:00:00 +0000;99;56;64.3;4;0;20;3
2019-08-14 06:00:00 +0000;46;26;34.7;2;1;6;4
2019-08-14 07:00:00 +0000;725;411;447.5;31;1;7;4
2019-08-14 08:00:00 +0000;495;280;302.3;21;4;8;4
2019-08-14 10:00:00 +0000;16;9;11.5;1;0;10;4
2019-08-14 14:00:00 +0000;1203;681;777.4;53;10;14;4
2019-08-14 15:00:00 +0000;121;69;70.1;5;0;15;4
2019-08-14 17:00:00 +0000;103;58;69.9;5;0;17;4
2019-08-14 18:00:00 +0000;1213;687;794.2;54;2;18;4
2019-08-14 19:00:00 +0000;27;15;17.7;1;0;19;4
2019-08-14 20:00:00 +0000;1165;660;750.0;51;1;20;4
2019-08-14 22:00:00 +0000;26;15;16.8;1;0;22;4
2019-08-14 23:00:00 +0000;36;20;29.2;2;0;23;4
2019-08-15 06:00:00 +0000;8;5;7.0;0;0;6;5
2019-08-15 07:00:00 +0000;658;373;423.5;29;2;7;5
2019-08-15 08:00:00 +0000;492;279;315.4;22;1;8;5
2019-08-15 11:00:00 +0000;1080;612;696.5;48;2;11;5
2019-08-15 12:00:00 +0000;85;48;52.8;4;1;12;5
2019-08-15 13:00:00 +0000;9;5;4.5;0;0;13;5
2019-08-15 14:00:00 +0000;976;553;650.0;44;11;14;5
2019-08-15 15:00:00 +0000;52;29;30.1;2;1;15;5
2019-08-15 16:00:00 +0000;85;48;53.9;4;0;16;5
2019-08-15 17:00:00 +0000;823;466;525.7;36;2;17;5
2019-08-15 18:00:00 +0000;626;355;373.0;26;0;18;5
2019-08-15 19:00:00 +0000;1347;763;835.6;57;2;19;5
2019-08-15 20:00:00 +0000;248;140;150.2;10;0;20;5
2019-08-15 21:00:00 +0000;880;498;533.3;36;0;21;5
2019-08-15 22:00:00 +0000;1592;902;1018.8;70;11;22;5
2019-08-15 23:00:00 +0000;48;27;38.1;3;1;23;5
2019-08-16 07:00:00 +0000;570;323;360.8;25;0;7;6
2019-08-16 08:00:00 +0000;388;220;254.4;17;1;8;6
2019-08-16 11:00:00 +0000;693;393;433.4;30;0;11;6
2019-08-16 12:00:00 +0000;96;54;61.7;4;1;12;6
2019-08-16 14:00:00 +0000;667;378;446.0;31;0;14;6
2019-08-16 15:00:00 +0000;1331;754;1016.6;70;11;15;6
2019-08-16 17:00:00 +0000;21;12;11.1;1;0;17;6
2019-08-16 18:00:00 +0000;4;2;3.5;0;0;18;6
2019-08-16 22:00:00 +0000;180;102;135.1;9;1;22;6
2019-08-17 09:00:00 +0000;76;43;46.1;3;0;9;7
2019-08-17 15:00:00 +0000;145;82;100.2;7;0;15;7
2019-08-17 17:00:00 +0000;224;127;147.5;10;0;17;7
2019-08-17 18:00:00 +0000;1108;628;726.3;50;3;18;7
2019-08-17 19:00:00 +0000;27;15;28.8;2;0;19;7
2019-08-18 12:00:00 +0000;26;15;16.1;1;0;12;1
2019-08-18 13:00:00 +0000;14;8;11.1;1;0;13;1
2019-08-18 18:00:00 +0000;278;157;189.8;13;1;18;1
2019-08-18 22:00:00 +0000;16;9;14.3;1;0;22;1
2019-08-19 06:00:00 +0000;47;27;36.8;3;2;6;2
2019-08-19 07:00:00 +0000;667;378;400.8;27;1;7;2
2019-08-19 08:00:00 +0000;511;289;343.4;23;1;8;2
2019-08-19 09:00:00 +0000;748;424;480.2;33;3;9;2
2019-08-19 12:00:00 +0000;12;7;5.3;0;0;12;2
2019-08-19 13:00:00 +0000;141;80;81.8;6;0;13;2
2019-08-19 15:00:00 +0000;240;136;157.6;11;0;15;2
2019-08-19 16:00:00 +0000;915;518;635.8;43;10;16;2
2019-08-19 17:00:00 +0000;344;195;224.4;15;2;17;2
2019-08-19 18:00:00 +0000;101;57;67.1;5;0;18;2
2019-08-19 19:00:00 +0000;34;19;20.7;1;0;19;2
2019-08-19 21:00:00 +0000;73;41;47.3;3;0;21;2
2019-08-19 23:00:00 +0000;8;5;5.8;0;0;23;2
2019-08-20 06:00:00 +0000;67;38;49.5;3;1;6;3
2019-08-20 07:00:00 +0000;722;409;498.7;34;1;7;3
2019-08-20 08:00:00 +0000;743;421;527.6;36;2;8;3
2019-08-20 09:00:00 +0000;201;114;119.6;8;0;9;3
2019-08-20 10:00:00 +0000;376;213;234.1;16;1;10;3
2019-08-20 11:00:00 +0000;241;137;143.4;10;0;11;3
2019-08-20 12:00:00 +0000;25;14;15.8;1;0;12;3
2019-08-20 13:00:00 +0000;1502;851;1064.3;73;8;13;3
2019-08-20 14:00:00 +0000;8;5;3.9;0;0;14;3
2019-08-20 17:00:00 +0000;5;3;2.2;0;0;17;3
2019-08-20 19:00:00 +0000;185;105;125.1;9;1;19;3
2019-08-20 21:00:00 +0000;73;41;60.8;4;0;21;3
2019-08-20 22:00:00 +0000;72;41;48.4;3;0;22;3
2019-08-20 23:00:00 +0000;36;20;27.7;2;0;23;3
2019-08-21 06:00:00 +0000;114;65;87.4;6;1;6;4
2019-08-21 07:00:00 +0000;426;241;274.3;19;2;7;4
2019-08-21 08:00:00 +0000;393;223;283.4;19;2;8;4
2019-08-21 09:00:00 +0000;33;19;20.2;1;0;9;4
2019-08-21 10:00:00 +0000;32;18;19.9;1;0;10;4
2019-08-21 14:00:00 +0000;820;464;579.6;40;11;14;4
2019-08-21 15:00:00 +0000;46;26;33.7;2;0;15;4
2019-08-21 17:00:00 +0000;82;46;52.3;4;0;17;4
2019-08-21 18:00:00 +0000;57;32;43.0;3;0;18;4
2019-08-21 19:00:00 +0000;105;59;75.3;5;0;19;4
2019-08-21 20:00:00 +0000;39;22;34.3;2;0;20;4
2019-08-21 21:00:00 +0000;59;33;38.7;3;0;21;4
2019-08-21 22:00:00 +0000;3;2;2.2;0;0;22;4
2019-08-22 06:00:00 +0000;95;54;68.9;5;1;6;5
2019-08-22 07:00:00 +0000;559;317;376.8;26;2;7;5
2019-08-22 08:00:00 +0000;348;197;235.1;16;2;8;5
2019-08-22 14:00:00 +0000;237;134;177.0;12;0;14;5
2019-08-22 15:00:00 +0000;935;530;634.8;43;12;15;5
2019-08-22 16:00:00 +0000;71;40;54.5;4;1;16;5
2019-08-22 20:00:00 +0000;36;20;26.2;2;0;20;5
2019-08-22 22:00:00 +0000;90;51;71.6;5;1;22;5
2019-08-23 06:00:00 +0000;118;67;85.3;6;1;6;6
2019-08-23 07:00:00 +0000;513;291;308.8;21;0;7;6
2019-08-23 08:00:00 +0000;421;238;252.4;17;1;8;6
2019-08-23 13:00:00 +0000;1103;625;647.1;44;0;13;6
2019-08-23 14:00:00 +0000;693;393;416.2;28;1;14;6
2019-08-23 15:00:00 +0000;537;304;339.6;23;10;15;6
2019-08-23 20:00:00 +0000;5;3;3.4;0;0;20;6
2019-08-24 04:00:00 +0000;57;32;41.5;3;1;4;7
2019-08-24 05:00:00 +0000;915;518;564.3;39;3;5;7
2019-08-24 06:00:00 +0000;1161;658;692.6;47;0;6;7
2019-08-24 07:00:00 +0000;751;425;454.5;31;0;7;7
2019-08-24 08:00:00 +0000;396;224;231.7;16;0;8;7
2019-08-24 09:00:00 +0000;508;288;303.5;21;1;9;7
2019-08-24 10:00:00 +0000;205;116;124.9;9;0;10;7
2019-08-24 11:00:00 +0000;1406;796;863.4;59;1;11;7
2019-08-24 12:00:00 +0000;1411;799;1029.4;70;13;12;7
2019-08-24 14:00:00 +0000;26;15;18.7;1;0;14;7
2019-08-24 15:00:00 +0000;208;118;127.2;9;0;15;7
2019-08-24 16:00:00 +0000;41;23;23.9;2;0;16;7
2019-08-24 23:00:00 +0000;37;21;26.6;2;0;23;7
2019-08-25 00:00:00 +0000;15;8;11.7;1;0;0;1
2019-08-25 07:00:00 +0000;41;23;30.7;2;0;7;1
2019-08-25 09:00:00 +0000;11;6;7.9;1;0;9;1
2019-08-25 11:00:00 +0000;115;65;70.2;5;0;11;1
2019-08-25 15:00:00 +0000;600;340;388.0;27;2;15;1
2019-08-25 17:00:00 +0000;85;48;55.1;4;0;17;1
2019-08-25 19:00:00 +0000;10;6;7.7;1;0;19;1
2019-08-26 06:00:00 +0000;49;28;37.0;3;1;6;2
2019-08-26 07:00:00 +0000;481;272;310.6;21;1;7;2
2019-08-26 08:00:00 +0000;212;120;153.7;11;1;8;2
2019-08-26 10:00:00 +0000;60;34;35.9;2;0;10;2
2019-08-26 11:00:00 +0000;39;22;25.1;2;0;11;2
2019-08-26 12:00:00 +0000;57;32;35.0;2;0;12;2
2019-08-26 15:00:00 +0000;1414;801;1032.4;71;12;15;2
2019-08-26 22:00:00 +0000;13;7;10.2;1;0;22;2
2019-08-27 06:00:00 +0000;105;59;94.4;6;1;6;3
2019-08-27 07:00:00 +0000;603;342;373.9;26;2;7;3
2019-08-27 08:00:00 +0000;707;400;416.0;28;1;8;3
2019-08-27 09:00:00 +0000;20;11;12.6;1;0;9;3
2019-08-27 11:00:00 +0000;691;391;447.9;31;0;11;3
2019-08-27 12:00:00 +0000;189;107;120.6;8;1;12;3
2019-08-27 14:00:00 +0000;1388;786;1008.1;69;12;14;3
2019-08-27 15:00:00 +0000;636;360;420.2;29;3;15;3
2019-08-27 16:00:00 +0000;1546;876;980.8;67;0;16;3
2019-08-27 17:00:00 +0000;858;486;545.9;37;0;17;3
2019-08-27 18:00:00 +0000;929;526;573.2;39;0;18;3
2019-08-27 19:00:00 +0000;887;502;557.1;38;1;19;3
2019-08-27 20:00:00 +0000;950;538;599.5;41;3;20;3
2019-08-27 21:00:00 +0000;1563;885;947.2;65;1;21;3
2019-08-27 22:00:00 +0000;1188;673;752.3;51;11;22;3
2019-08-28 06:00:00 +0000;64;36;46.4;3;2;6;4
2019-08-28 07:00:00 +0000;653;370;416.7;29;2;7;4
2019-08-28 08:00:00 +0000;469;266;300.0;21;2;8;4
2019-08-28 09:00:00 +0000;8;5;5.8;0;0;9;4
2019-08-28 11:00:00 +0000;573;325;352.4;24;1;11;4
2019-08-28 13:00:00 +0000;213;121;136.1;9;0;13;4
2019-08-28 14:00:00 +0000;2261;1281;1718.2;118;14;14;4
2019-08-28 15:00:00 +0000;737;417;546.1;37;1;15;4
2019-08-28 16:00:00 +0000;11;6;7.7;1;0;16;4
2019-08-28 17:00:00 +0000;51;29;31.5;2;1;17;4
2019-08-29 06:00:00 +0000;79;45;58.0;4;2;6;5
2019-08-29 07:00:00 +0000;662;375;430.3;29;2;7;5
2019-08-29 08:00:00 +0000;816;462;561.1;38;1;8;5
2019-08-29 11:00:00 +0000;46;26;30.5;2;0;11;5
2019-08-29 14:00:00 +0000;1770;1003;1236.3;85;14;14;5
2019-08-29 15:00:00 +0000;482;273;303.5;21;0;15;5
2019-08-29 16:00:00 +0000;1086;615;715.6;49;9;16;5
2019-08-29 17:00:00 +0000;31;18;20.1;1;0;17;5
2019-08-29 19:00:00 +0000;121;69;84.6;6;0;19;5
2019-08-29 20:00:00 +0000;25;14;21.6;1;0;20;5
2019-08-29 22:00:00 +0000;21;12;13.7;1;0;22;5
2019-08-29 23:00:00 +0000;66;37;58.2;4;0;23;5
2019-08-30 06:00:00 +0000;64;36;49.7;3;2;6;6
2019-08-30 07:00:00 +0000;733;415;434.8;30;2;7;6
2019-08-30 08:00:00 +0000;588;333;351.4;24;2;8;6
2019-08-30 12:00:00 +0000;53;30;31.9;2;0;12;6
2019-08-30 13:00:00 +0000;126;71;96.5;7;0;13;6
2019-08-30 14:00:00 +0000;1664;942;1147.5;78;12;14;6
2019-08-30 16:00:00 +0000;419;237;301.4;21;0;16;6
2019-08-30 17:00:00 +0000;894;506;559.3;38;1;17;6
2019-08-30 18:00:00 +0000;121;69;75.0;5;0;18;6
2019-08-30 19:00:00 +0000;75;42;43.2;3;0;19;6
2019-08-30 20:00:00 +0000;1266;717;817.1;56;2;20;6
2019-08-30 21:00:00 +0000;97;55;60.9;4;0;21;6
2019-08-30 22:00:00 +0000;7;4;3.8;0;0;22;6
2019-08-31 00:00:00 +0000;67;38;43.9;3;0;0;7
2019-08-31 01:00:00 +0000;984;557;712.1;49;4;1;7
2019-08-31 11:00:00 +0000;46;26;35.7;2;2;11;7
2019-08-31 12:00:00 +0000;152;86;100.2;7;0;12;7
2019-08-31 13:00:00 +0000;294;167;193.5;13;3;13;7
2019-08-31 14:00:00 +0000;486;275;302.6;21;10;14;7
2019-08-31 15:00:00 +0000;36;20;27.8;2;1;15;7
2019-08-31 16:00:00 +0000;144;82;108.5;7;0;16;7
2019-08-31 22:00:00 +0000;48;27;35.2;2;0;22;7
2019-09-01 09:00:00 +0000;71;40;49.0;3;0;9;1
2019-09-01 10:00:00 +0000;638;361;402.0;27;0;10;1
2019-09-01 11:00:00 +0000;461;261;289.5;20;1;11;1
2019-09-01 12:00:00 +0000;120;68;72.2;5;0;12;1
2019-09-01 13:00:00 +0000;786;445;481.8;33;1;13;1
2019-09-01 14:00:00 +0000;545;309;327.6;22;0;14;1
2019-09-01 15:00:00 +0000;950;538;598.7;41;1;15;1
2019-09-01 16:00:00 +0000;222;126;131.4;9;1;16;1
2019-09-01 22:00:00 +0000;174;99;118.3;8;1;22;1
2019-09-02 06:00:00 +0000;76;43;58.8;4;1;6;2
2019-09-02 07:00:00 +0000;280;159;165.5;11;0;7;2
2019-09-02 08:00:00 +0000;434;246;290.0;20;1;8;2
2019-09-02 10:00:00 +0000;1779;1008;1294.9;89;0;10;2
2019-09-02 11:00:00 +0000;998;565;674.5;46;0;11;2
2019-09-02 12:00:00 +0000;1139;645;891.4;61;2;12;2
2019-09-02 17:00:00 +0000;28;16;18.3;1;0;17;2
2019-09-02 19:00:00 +0000;658;373;446.5;31;0;19;2
2019-09-02 20:00:00 +0000;57;32;31.9;2;0;20;2
2019-09-02 21:00:00 +0000;1048;594;758.7;52;2;21;2
2019-09-02 22:00:00 +0000;2641;1496;1975.9;135;3;22;2
2019-09-02 23:00:00 +0000;243;138;166.8;11;0;23;2
2019-09-03 07:00:00 +0000;57;32;33.5;2;0;7;3
2019-09-03 08:00:00 +0000;421;238;318.1;22;1;8;3
2019-09-03 09:00:00 +0000;14;8;6.8;0;0;9;3
2019-09-03 12:00:00 +0000;1066;604;915.5;63;0;12;3
2019-09-03 13:00:00 +0000;40;23;29.6;2;0;13;3
2019-09-03 20:00:00 +0000;68;39;48.8;3;0;20;3
2019-09-03 21:00:00 +0000;49;28;30.5;2;0;21;3
2019-09-03 22:00:00 +0000;20;11;16.3;1;0;22;3
2019-09-04 06:00:00 +0000;98;56;78.2;5;2;6;4
2019-09-04 07:00:00 +0000;714;404;481.0;33;0;7;4
2019-09-04 08:00:00 +0000;666;377;442.4;30;2;8;4
2019-09-04 13:00:00 +0000;60;34;35.9;2;0;13;4
2019-09-04 14:00:00 +0000;13;7;8.2;1;0;14;4
2019-09-04 15:00:00 +0000;1408;797;1022.8;70;10;15;4
2019-09-04 17:00:00 +0000;31;18;31.5;2;0;17;4
2019-09-04 20:00:00 +0000;38;22;26.6;2;0;20;4
2019-09-04 21:00:00 +0000;8;5;6.0;0;0;21;4
2019-09-04 23:00:00 +0000;19;11;14.5;1;0;23;4
2019-09-05 06:00:00 +0000;10;6;8.9;1;0;6;5
2019-09-05 07:00:00 +0000;726;411;463.0;32;1;7;5
2019-09-05 08:00:00 +0000;760;430;502.4;34;1;8;5
2019-09-05 12:00:00 +0000;148;84;84.1;6;0;12;5
2019-09-05 13:00:00 +0000;385;218;215.0;15;2;13;5
2019-09-05 14:00:00 +0000;1670;946;1121.6;77;13;14;5
2019-09-05 17:00:00 +0000;143;81;95.7;7;1;17;5
2019-09-05 18:00:00 +0000;8;5;3.5;0;0;18;5
2019-09-05 21:00:00 +0000;40;23;18.8;1;0;21;5
2019-09-05 22:00:00 +0000;39;22;30.1;2;0;22;5
2019-09-06 07:00:00 +0000;418;237;252.2;17;2;7;6
2019-09-06 08:00:00 +0000;710;402;434.0;30;2;8;6
2019-09-06 11:00:00 +0000;360;204;211.0;14;0;11;6
2019-09-06 12:00:00 +0000;525;297;309.4;21;2;12;6
2019-09-06 13:00:00 +0000;1407;797;924.3;63;11;13;6
2019-09-06 14:00:00 +0000;1147;650;781.3;53;3;14;6
2019-09-06 15:00:00 +0000;1080;612;810.9;55;2;15;6
2019-09-06 16:00:00 +0000;218;123;146.0;10;0;16;6
2019-09-06 18:00:00 +0000;79;45;46.1;3;0;18;6
2019-09-06 19:00:00 +0000;71;40;48.3;3;0;19;6
2019-09-06 20:00:00 +0000;6;3;2.7;0;0;20;6
2019-09-07 04:00:00 +0000;27;15;20.5;1;1;4;7
2019-09-07 05:00:00 +0000;668;378;409.4;28;2;5;7
2019-09-07 06:00:00 +0000;23;13;15.1;1;0;6;7
2019-09-07 09:00:00 +0000;70;40;44.7;3;0;9;7
2019-09-07 10:00:00 +0000;614;348;381.2;26;0;10;7
2019-09-07 11:00:00 +0000;1437;814;990.7;68;0;11;7
2019-09-07 12:00:00 +0000;1058;599;726.3;50;1;12;7
2019-09-07 13:00:00 +0000;1270;719;822.3;56;1;13;7
2019-09-07 14:00:00 +0000;1888;1069;1203.9;82;0;14;7
2019-09-07 15:00:00 +0000;1094;620;679.3;46;12;15;7
2019-09-08 04:00:00 +0000;59;33;44.7;3;1;4;1
2019-09-08 05:00:00 +0000;666;377;438.8;30;2;5;1
2019-09-08 06:00:00 +0000;2486;1408;1517.2;104;0;6;1
2019-09-08 07:00:00 +0000;833;472;525.1;36;0;7;1
2019-09-08 08:00:00 +0000;990;561;647.5;44;0;8;1
2019-09-08 09:00:00 +0000;1109;628;763.4;52;1;9;1
2019-09-08 10:00:00 +0000;1085;615;733.1;50;0;10;1
2019-09-08 11:00:00 +0000;1252;709;867.9;59;1;11;1
2019-09-08 12:00:00 +0000;1519;860;895.9;61;10;12;1
2019-09-08 15:00:00 +0000;53;30;41.5;3;0;15;1
2019-09-08 19:00:00 +0000;46;26;31.1;2;0;19;1
2019-09-08 22:00:00 +0000;157;89;111.6;8;1;22;1
2019-09-09 06:00:00 +0000;39;22;29.1;2;2;6;2
2019-09-09 07:00:00 +0000;206;117;122.7;8;1;7;2
2019-09-09 08:00:00 +0000;861;488;602.9;41;4;8;2
2019-09-09 09:00:00 +0000;28;16;17.4;1;0;9;2
2019-09-09 10:00:00 +0000;29;16;15.9;1;0;10;2
2019-09-09 11:00:00 +0000;1073;608;641.2;44;0;11;2
2019-09-09 12:00:00 +0000;894;506;510.1;35;1;12;2
2019-09-09 15:00:00 +0000;1101;624;814.2;56;10;15;2
2019-09-09 16:00:00 +0000;368;208;237.7;16;1;16;2
2019-09-09 17:00:00 +0000;777;440;566.0;39;11;17;2
2019-09-09 18:00:00 +0000;48;27;36.9;3;0;18;2
2019-09-09 21:00:00 +0000;120;68;84.7;6;1;21;2
2019-09-10 06:00:00 +0000;102;58;78.1;5;2;6;3
2019-09-10 07:00:00 +0000;336;190;243.5;17;0;7;3
2019-09-10 08:00:00 +0000;273;155;163.0;11;1;8;3
2019-09-10 11:00:00 +0000;839;475;621.2;42;1;11;3
2019-09-10 12:00:00 +0000;59;33;40.6;3;0;12;3
2019-09-10 13:00:00 +0000;163;92;100.7;7;0;13;3
2019-09-10 14:00:00 +0000;16;9;7.2;0;0;14;3
2019-09-10 15:00:00 +0000;2213;1253;1386.0;95;0;15;3
2019-09-10 16:00:00 +0000;1850;1048;1116.5;76;1;16;3
2019-09-10 17:00:00 +0000;379;215;253.7;17;0;17;3
2019-09-10 21:00:00 +0000;87;49;61.9;4;1;21;3
2019-09-11 06:00:00 +0000;73;41;54.3;4;1;6;4
2019-09-11 07:00:00 +0000;446;253;272.1;19;1;7;4
2019-09-11 08:00:00 +0000;621;352;362.3;25;2;8;4
2019-09-11 09:00:00 +0000;10;6;7.2;0;0;9;4
2019-09-11 11:00:00 +0000;37;21;23.3;2;0;11;4
2019-09-11 15:00:00 +0000;1453;823;880.2;60;14;15;4
2019-09-11 16:00:00 +0000;445;252;340.0;23;4;16;4
2019-09-11 18:00:00 +0000;39;22;24.4;2;0;18;4
2019-09-11 19:00:00 +0000;13;7;8.2;1;0;19;4
2019-09-11 22:00:00 +0000;1098;622;679.5;46;11;22;4
2019-09-12 06:00:00 +0000;55;31;40.2;3;0;6;5
2019-09-12 07:00:00 +0000;328;186;216.0;15;1;7;5
2019-09-12 08:00:00 +0000;412;233;259.2;18;2;8;5
2019-09-12 09:00:00 +0000;765;433;468.8;32;1;9;5
2019-09-12 15:00:00 +0000;1125;637;747.5;51;11;15;5
2019-09-12 16:00:00 +0000;82;46;57.4;4;0;16;5
2019-09-12 18:00:00 +0000;108;61;80.1;5;1;18;5
2019-09-12 19:00:00 +0000;2324;1316;1533.0;105;3;19;5
2019-09-12 20:00:00 +0000;1466;830;934.0;64;4;20;5
2019-09-12 21:00:00 +0000;2416;1368;1743.4;119;5;21;5
2019-09-12 22:00:00 +0000;56;32;31.0;2;0;22;5
2019-09-12 23:00:00 +0000;8;5;5.9;0;0;23;5
2019-09-13 06:00:00 +0000;228;129;143.6;10;2;6;6
2019-09-13 07:00:00 +0000;530;300;327.9;22;1;7;6
2019-09-13 08:00:00 +0000;685;388;412.6;28;2;8;6
2019-09-13 09:00:00 +0000;40;23;24.5;2;0;9;6
2019-09-13 11:00:00 +0000;690;391;405.0;28;0;11;6
2019-09-13 12:00:00 +0000;302;171;188.4;13;1;12;6
2019-09-13 14:00:00 +0000;1814;1027;1233.9;84;13;14;6
2019-09-13 22:00:00 +0000;38;22;29.4;2;0;22;6
2019-09-14 01:00:00 +0000;21;12;16.1;1;0;1;7
2019-09-14 02:00:00 +0000;56;32;38.2;3;0;2;7
2019-09-15 08:00:00 +0000;26;15;19.9;1;0;8;1
2019-09-15 14:00:00 +0000;48;27;36.9;3;0;14;1
2019-09-15 15:00:00 +0000;108;61;67.4;5;1;15;1
2019-09-15 18:00:00 +0000;80;45;74.1;5;1;18;1
2019-09-15 19:00:00 +0000;291;165;183.3;13;0;19;1
2019-09-15 21:00:00 +0000;13;7;8.9;1;0;21;1
2019-09-15 22:00:00 +0000;29;16;22.1;2;0;22;1
2019-09-16 06:00:00 +0000;41;23;30.8;2;2;6;2
2019-09-16 07:00:00 +0000;526;298;323.0;22;0;7;2
2019-09-16 08:00:00 +0000;663;376;410.0;28;2;8;2
2019-09-16 09:00:00 +0000;2995;1696;2169.8;148;2;9;2
2019-09-16 10:00:00 +0000;3179;1801;2241.4;153;2;10;2
2019-09-16 13:00:00 +0000;139;79;85.5;6;0;13;2
2019-09-16 14:00:00 +0000;60;34;34.2;2;0;14;2
2019-09-16 15:00:00 +0000;1590;901;1073.4;73;12;15;2
2019-09-16 16:00:00 +0000;9;5;4.5;0;0;16;2
2019-09-17 07:00:00 +0000;746;423;458.8;31;2;7;3
2019-09-17 08:00:00 +0000;613;347;374.7;26;3;8;3
2019-09-17 13:00:00 +0000;169;96;105.1;7;0;13;3
2019-09-17 15:00:00 +0000;1417;803;837.4;57;9;15;3
2019-09-17 16:00:00 +0000;695;394;490.6;34;1;16;3
2019-09-17 17:00:00 +0000;1208;684;862.5;59;10;17;3
2019-09-17 18:00:00 +0000;161;91;99.1;7;0;18;3
2019-09-17 19:00:00 +0000;123;70;73.4;5;0;19;3
2019-09-17 20:00:00 +0000;35;20;21.7;1;0;20;3
2019-09-18 06:00:00 +0000;60;34;45.0;3;1;6;4
2019-09-18 07:00:00 +0000;840;476;532.1;36;1;7;4
2019-09-18 08:00:00 +0000;1002;568;677.4;46;1;8;4
2019-09-18 09:00:00 +0000;12;7;5.9;0;0;9;4
2019-09-18 15:00:00 +0000;2041;1156;1467.3;100;14;15;4
2019-09-18 16:00:00 +0000;79;45;48.6;3;1;16;4
2019-09-18 17:00:00 +0000;141;80;90.7;6;2;17;4
2019-09-18 18:00:00 +0000;299;169;202.0;14;3;18;4
2019-09-18 20:00:00 +0000;9;5;4.0;0;0;20;4
2019-09-19 07:00:00 +0000;622;352;402.1;28;2;7;5
2019-09-19 08:00:00 +0000;667;378;403.1;28;1;8;5
2019-09-19 09:00:00 +0000;26;15;15.4;1;0;9;5
2019-09-19 10:00:00 +0000;1007;570;582.2;40;3;10;5
2019-09-19 15:00:00 +0000;1567;888;1124.7;77;13;15;5
2019-09-19 18:00:00 +0000;40;23;28.5;2;2;18;5
2019-09-19 19:00:00 +0000;208;118;134.8;9;0;19;5
2019-09-19 20:00:00 +0000;96;54;76.0;5;1;20;5
2019-09-20 06:00:00 +0000;2;1;0.9;0;0;6;6
2019-09-20 07:00:00 +0000;742;420;499.9;34;1;7;6
2019-09-20 08:00:00 +0000;895;507;622.3;43;2;8;6
2019-09-20 12:00:00 +0000;336;190;236.8;16;1;12;6
2019-09-20 13:00:00 +0000;81;46;57.3;4;1;13;6
2019-09-20 14:00:00 +0000;142;80;113.5;8;0;14;6
2019-09-20 15:00:00 +0000;1791;1014;1184.7;81;12;15;6
2019-09-20 16:00:00 +0000;216;122;161.9;11;0;16;6
2019-09-20 17:00:00 +0000;8;5;6.2;0;0;17;6
2019-09-20 18:00:00 +0000;37;21;22.9;2;0;18;6
2019-09-20 19:00:00 +0000;67;38;47.1;3;0;19;6
2019-09-20 20:00:00 +0000;10;6;5.8;0;0;20;6
2019-09-20 23:00:00 +0000;10;6;4.8;0;0;23;6
2019-09-21 00:00:00 +0000;44;25;32.3;2;0;0;7
2019-09-21 14:00:00 +0000;15;8;7.5;1;0;14;7
2019-09-21 17:00:00 +0000;28;16;26.0;2;0;17;7
2019-09-21 19:00:00 +0000;30;17;24.0;2;0;19;7
2019-09-21 21:00:00 +0000;22;12;15.5;1;0;21;7
2019-09-22 11:00:00 +0000;13;7;9.0;1;0;11;1
2019-09-22 15:00:00 +0000;65;37;55.2;4;1;15;1
2019-09-22 22:00:00 +0000;122;69;80.3;5;2;22;1
2019-09-23 08:00:00 +0000;163;92;114.6;8;1;8;2
2019-09-23 09:00:00 +0000;1304;739;938.1;64;2;9;2
2019-09-23 10:00:00 +0000;51;29;29.6;2;0;10;2
2019-09-23 11:00:00 +0000;466;264;288.5;20;0;11;2
2019-09-23 12:00:00 +0000;392;222;261.9;18;2;12;2
2019-09-23 13:00:00 +0000;55;31;39.2;3;0;13;2
2019-09-23 15:00:00 +0000;1687;956;1215.1;83;12;15;2
2019-09-23 16:00:00 +0000;8;5;5.9;0;0;16;2
2019-09-23 19:00:00 +0000;171;97;113.9;8;1;19;2
2019-09-23 20:00:00 +0000;181;103;117.4;8;1;20;2
2019-09-23 22:00:00 +0000;24;14;14.8;1;0;22;2
2019-09-24 07:00:00 +0000;600;340;404.8;28;2;7;3
2019-09-24 08:00:00 +0000;713;404;495.2;34;0;8;3
2019-09-24 09:00:00 +0000;377;214;225.8;15;1;9;3
2019-09-24 10:00:00 +0000;425;241;245.2;17;3;10;3
2019-09-24 11:00:00 +0000;1843;1044;1223.5;84;13;11;3
2019-09-24 12:00:00 +0000;509;288;336.3;23;1;12;3
